identifier,name,size,length,url,collection,title,mediatype,year,description,subject
tobacco_jxkv0152,2062814374C.mp4,381707678,3844.31,https://archive.org/download/tobacco_jxkv0152/2062814374C.mp4,"industry-archives,newsandpublicaffairs",movies,"DEPOSITION: A. CLIFFORD LILLY, JR., PH.D. DATE: 970903 TAPE 3 OF 3 LENGTH: 1:00:00",1997-09-03,"Deposition of A. Clifford Lilly, Jr., Vice President, Technology, Philip Morris. Testimony covers Philip Morris efforts to design a non-conventional cigarette. Dr. Lilly also discusses Philip Morris research on why people smoke and the role of nicotine as well as his work on cigarette ventilation project, Beta program, and project Table.","tobacco, cigarette, lawsuit, legal activity, testimony, tobacco industry, laboratory research, nicotine, tobacco industry scientist, cigarette ingredient, nicotine, tar, smoke constituent, cigarette ventilation hole, carcinogen, addiction"
tobacco_jxkv0152,tobacco_jxkv0152.mp4,399816224,3844.37,https://archive.org/download/tobacco_jxkv0152/tobacco_jxkv0152.mp4,"industry-archives,newsandpublicaffairs",movies,"DEPOSITION: A. CLIFFORD LILLY, JR., PH.D. DATE: 970903 TAPE 3 OF 3 LENGTH: 1:00:00",1997-09-03,"Deposition of A. Clifford Lilly, Jr., Vice President, Technology, Philip Morris. Testimony covers Philip Morris efforts to design a non-conventional cigarette. Dr. Lilly also discusses Philip Morris research on why people smoke and the role of nicotine as well as his work on cigarette ventilation project, Beta program, and project Table.","tobacco, cigarette, lawsuit, legal activity, testimony, tobacco industry, laboratory research, nicotine, tobacco industry scientist, cigarette ingredient, nicotine, tar, smoke constituent, cigarette ventilation hole, carcinogen, addiction"
opioids_sfxh0257,sfxh0257-0001.ia.mp4,691839111,3544.15,https://archive.org/download/opioids_sfxh0257/sfxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0001.mp4,691839111,3544.15,https://archive.org/download/opioids_sfxh0257/sfxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0002.ia.mp4,768731266,3954.35,https://archive.org/download/opioids_sfxh0257/sfxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0002.mp4,768731266,3954.35,https://archive.org/download/opioids_sfxh0257/sfxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0003.ia.mp4,702702366,3650.18,https://archive.org/download/opioids_sfxh0257/sfxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0003.mp4,702702366,3650.18,https://archive.org/download/opioids_sfxh0257/sfxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0004.ia.mp4,912617100,4725.66,https://archive.org/download/opioids_sfxh0257/sfxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0004.mp4,912617100,4725.66,https://archive.org/download/opioids_sfxh0257/sfxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0005.ia.mp4,743311833,3836.68,https://archive.org/download/opioids_sfxh0257/sfxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0005.mp4,743311833,3836.68,https://archive.org/download/opioids_sfxh0257/sfxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0006.ia.mp4,1018387144,5279.24,https://archive.org/download/opioids_sfxh0257/sfxh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sfxh0257,sfxh0257-0006.mp4,1018387144,5279.24,https://archive.org/download/opioids_sfxh0257/sfxh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cathy Stewart, Manager of Customer Service",2018,Deposition of Cathy Stewart in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0001.ia.mp4,734376347,3702.13,https://archive.org/download/opioids_mgxh0257/mgxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0001.mp4,734376347,3702.13,https://archive.org/download/opioids_mgxh0257/mgxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0002.ia.mp4,802455875,4032.18,https://archive.org/download/opioids_mgxh0257/mgxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0002.mp4,802455875,4032.18,https://archive.org/download/opioids_mgxh0257/mgxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0003.ia.mp4,654186699,3283.53,https://archive.org/download/opioids_mgxh0257/mgxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0003.mp4,654186699,3283.53,https://archive.org/download/opioids_mgxh0257/mgxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0004.ia.mp4,754776508,3790.76,https://archive.org/download/opioids_mgxh0257/mgxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0004.mp4,754776508,3790.76,https://archive.org/download/opioids_mgxh0257/mgxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0005.ia.mp4,756082505,3799.43,https://archive.org/download/opioids_mgxh0257/mgxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0005.mp4,756082505,3799.43,https://archive.org/download/opioids_mgxh0257/mgxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0006.ia.mp4,790685369,3994.52,https://archive.org/download/opioids_mgxh0257/mgxh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mgxh0257,mgxh0257-0006.mp4,790685369,3994.52,https://archive.org/download/opioids_mgxh0257/mgxh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",2018,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0001.ia.mp4,801003286,4266.61,https://archive.org/download/opioids_sthh0257/sthh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0001.mp4,801003286,4266.61,https://archive.org/download/opioids_sthh0257/sthh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0002.ia.mp4,695270988,3670.98,https://archive.org/download/opioids_sthh0257/sthh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0002.mp4,695270988,3670.98,https://archive.org/download/opioids_sthh0257/sthh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0003.ia.mp4,475086616,2476.08,https://archive.org/download/opioids_sthh0257/sthh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0003.mp4,475086616,2476.08,https://archive.org/download/opioids_sthh0257/sthh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0004.ia.mp4,728239934,3810.29,https://archive.org/download/opioids_sthh0257/sthh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0004.mp4,728239934,3810.29,https://archive.org/download/opioids_sthh0257/sthh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0005.ia.mp4,993424212,5162.19,https://archive.org/download/opioids_sthh0257/sthh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0005.mp4,993424212,5162.19,https://archive.org/download/opioids_sthh0257/sthh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0006.ia.mp4,829189942,4285.23,https://archive.org/download/opioids_sthh0257/sthh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_sthh0257,sthh0257-0006.mp4,829189942,4285.23,https://archive.org/download/opioids_sthh0257/sthh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Steven Becker, National Account Manager",2018,Deposition of Steven Becker in RE: National Prescription Opiate Litigation; in 6 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
